timestamp,satellite_id,sequence_number,temperature,battery,signal_strength,latitude,longitude,packet_hash,signature
2026-08-20T12:55:08Z,SAT-EO-01,7754,26.81,94.86,-70.91,50.5415,13.7861,,
2026-08-20T12:55:14Z,SAT-EO-01,7755,26.35,94.93,-71.04,50.7536,13.8111,,
2026-08-20T12:55:20Z,SAT-EO-01,7756,26.58,94.89,-71.91,50.9679,13.8365,,
2026-08-20T12:55:26Z,SAT-EO-01,7757,26.5,94.69,-71.13,51.1711,13.8609,,
2026-08-20T12:55:32Z,SAT-EO-01,7758,26.65,95.07,-71.98,51.3789,13.8861,,
2026-08-20T12:55:38Z,SAT-EO-01,7759,25.9,95.31,-72.77,51.5823,13.9111,,
2026-08-20T12:55:44Z,SAT-EO-01,7760,27.01,94.96,-72.32,51.7844,13.9361,,
2026-08-20T12:55:50Z,SAT-EO-01,7761,26.71,95.32,-71.31,51.9825,13.961,,
2026-08-20T12:55:56Z,SAT-EO-01,7762,26.67,95.08,-70.33,52.1777,13.9857,,
2026-08-20T12:56:02Z,SAT-EO-01,7763,26.23,95.21,-71.13,52.3695,14.0104,,
2026-08-20T12:56:08Z,SAT-EO-01,7764,26.2,94.96,-70.85,52.5646,14.0357,,
2026-08-20T12:56:14Z,SAT-EO-01,7765,26.73,95.29,-71.13,52.7583,14.0612,,
2026-08-20T12:56:20Z,SAT-EO-01,7766,27.06,95.43,-70.78,52.9424,14.0857,,
2026-08-20T12:56:26Z,SAT-EO-01,7767,26.61,95.62,-73.33,53.1263,14.1104,,
2026-08-20T12:56:32Z,SAT-EO-01,7768,26.82,95.39,-72.31,53.3061,14.135,,
2026-08-20T12:56:38Z,SAT-EO-01,7769,26.73,94.95,-71.64,53.485,14.1597,,
2026-08-20T12:56:44Z,SAT-EO-01,7770,26.77,94.75,-71.11,53.6663,14.185,,
2026-08-20T12:56:50Z,SAT-EO-01,7771,26.6,95.33,-71.58,53.8424,14.21,,
2026-08-20T12:56:56Z,SAT-EO-01,7772,26.94,95.11,-71.12,54.0162,14.235,,
2026-08-20T12:57:02Z,SAT-EO-01,7773,26.54,95.5,-71.65,54.1863,14.2598,,
2026-08-20T12:57:08Z,SAT-EO-01,7774,26.34,95.8,-72.39,54.3588,14.2853,,
2026-08-20T12:57:14Z,SAT-EO-01,7775,26.83,95.22,-72.45,54.5296,14.3109,,
2026-08-20T12:57:20Z,SAT-EO-01,7776,26.0,95.35,-72.0,54.6922,14.3356,,
2026-08-20T12:57:26Z,SAT-EO-01,7777,27.34,95.19,-71.13,54.8526,14.3604,,
2026-08-20T12:57:32Z,SAT-EO-01,7778,27.26,95.38,-71.6,55.0106,14.3851,,
2026-08-20T12:57:38Z,SAT-EO-01,7779,27.2,95.52,-72.05,55.1656,14.4097,,
2026-08-20T12:57:44Z,SAT-EO-01,7780,27.11,95.06,-71.18,55.3197,14.4346,,
2026-08-20T12:57:50Z,SAT-EO-01,7781,26.86,95.16,-72.07,55.4689,14.4591,,
2026-08-20T12:57:56Z,SAT-EO-01,7782,26.54,95.34,-71.25,55.6224,14.4847,,
2026-08-20T12:58:02Z,SAT-EO-01,7783,25.87,95.32,-73.06,55.7673,14.5092,,
2026-08-20T12:58:08Z,SAT-EO-01,7784,26.6,95.54,-71.04,55.9155,14.5347,,
2026-08-20T12:58:14Z,SAT-EO-01,7785,27.02,95.51,-71.84,56.0572,14.5596,,
2026-08-20T12:58:20Z,SAT-EO-01,7786,26.54,95.56,-71.6,56.1941,14.584,,
2026-08-20T12:58:26Z,SAT-EO-01,7787,26.96,95.24,-72.66,56.3301,14.6086,,
2026-08-20T12:58:32Z,SAT-EO-01,7788,26.65,95.19,-70.57,56.4656,14.6336,,
2026-08-20T12:58:38Z,SAT-EO-01,7789,27.0,96.22,-72.56,56.5982,14.6586,,
2026-08-20T12:58:43Z,SAT-EO-01,7790,26.64,95.69,-70.83,56.7264,14.6831,,
2026-08-20T12:58:49Z,SAT-EO-01,7791,26.55,95.9,-73.0,56.854,14.708,,
2026-08-20T12:58:55Z,SAT-EO-01,7792,26.82,95.89,-71.91,56.9811,14.7333,,
2026-08-20T12:59:02Z,SAT-EO-01,7793,27.0,95.78,-73.47,57.1065,14.7588,,
2026-08-20T12:59:08Z,SAT-EO-01,7794,26.35,95.7,-71.78,57.2296,14.7844,,
2026-08-20T12:59:14Z,SAT-EO-01,7795,26.66,95.9,-72.16,57.3468,14.8092,,
2026-08-20T12:59:20Z,SAT-EO-01,7796,26.46,96.0,-72.88,57.4596,14.8336,,
2026-08-20T12:59:26Z,SAT-EO-01,7797,27.7,96.0,-72.55,57.5715,14.8584,,
2026-08-20T12:59:31Z,SAT-EO-01,7798,27.27,96.12,-71.63,57.6814,14.8833,,
2026-08-20T12:59:38Z,SAT-EO-01,7799,27.25,95.95,-72.75,57.7908,14.9086,,
2026-08-20T12:59:43Z,SAT-EO-01,7800,27.55,95.79,-72.54,57.8943,14.9331,,
2026-08-20T12:59:49Z,SAT-EO-01,7801,26.88,95.6,-73.26,57.9978,14.9583,,
2026-08-20T12:59:55Z,SAT-EO-01,7802,26.37,95.78,-71.39,58.098,14.9832,,
2026-08-20T13:00:01Z,SAT-EO-01,7803,27.0,95.32,-73.31,58.1957,15.0082,,
2026-08-20T13:00:08Z,SAT-EO-01,7804,26.57,95.69,-72.78,58.2922,15.0335,,
2026-08-20T13:00:13Z,SAT-EO-01,7805,27.27,95.94,-74.07,58.3843,15.0583,,
2026-08-20T13:00:19Z,SAT-EO-01,7806,26.67,95.87,-70.84,58.4728,15.0828,,
2026-08-20T13:00:25Z,SAT-EO-01,7807,26.63,95.55,-71.97,58.5613,15.1081,,
2026-08-20T13:00:31Z,SAT-EO-01,7808,26.67,95.7,-72.63,58.645,15.1326,,
2026-08-20T13:00:37Z,SAT-EO-01,7809,26.79,95.65,-71.93,58.7278,15.1577,,
2026-08-20T13:00:43Z,SAT-EO-01,7810,26.74,95.91,-73.38,58.8067,15.1824,,
2026-08-20T13:00:49Z,SAT-EO-01,7811,27.19,95.48,-73.3,58.8849,15.2076,,
2026-08-20T13:00:55Z,SAT-EO-01,7812,27.34,96.03,-71.52,58.9598,15.2326,,
2026-08-20T13:01:01Z,SAT-EO-01,7813,27.27,96.08,-72.92,59.0328,15.2579,,
2026-08-20T13:01:07Z,SAT-EO-01,7814,26.69,95.86,-73.39,59.1018,15.2826,,
2026-08-20T13:01:13Z,SAT-EO-01,7815,26.74,95.67,-71.99,59.1693,15.3078,,
2026-08-20T13:01:19Z,SAT-EO-01,7816,27.59,96.32,-72.21,59.235,15.3332,,
2026-08-20T13:01:26Z,SAT-EO-01,7817,27.12,96.11,-74.28,59.2979,15.3587,,
2026-08-20T13:01:32Z,SAT-EO-01,7818,26.95,96.07,-72.5,59.3582,15.3842,,
2026-08-20T13:01:38Z,SAT-EO-01,7819,26.7,95.49,-72.1,59.4138,15.4087,,
2026-08-20T13:01:43Z,SAT-EO-01,7820,26.56,95.84,-74.96,59.4668,15.4332,,
2026-08-20T13:01:50Z,SAT-EO-01,7821,26.86,96.13,-71.18,59.5189,15.4585,,
2026-08-20T13:01:55Z,SAT-EO-01,7822,27.11,95.97,-74.43,59.5674,15.4833,,
2026-08-20T13:02:01Z,SAT-EO-01,7823,27.67,95.99,-72.84,59.613,15.508,,
2026-08-20T13:02:07Z,SAT-EO-01,7824,26.98,96.08,-72.51,59.6557,15.5324,,
2026-08-20T13:02:13Z,SAT-EO-01,7825,27.25,95.88,-74.93,59.6961,15.5569,,
2026-08-20T13:02:19Z,SAT-EO-01,7826,27.14,95.95,-73.67,59.7355,15.5824,,
2026-08-20T13:02:25Z,SAT-EO-01,7827,26.47,96.14,-71.56,59.7716,15.6076,,
2026-08-20T13:02:31Z,SAT-EO-01,7828,27.17,95.7,-72.28,59.8051,15.6327,,
2026-08-20T13:02:37Z,SAT-EO-01,7829,27.09,95.97,-73.02,59.8362,15.6581,,
2026-08-20T13:02:43Z,SAT-EO-01,7830,26.9,95.59,-72.7,59.8638,15.6827,,
2026-08-20T13:02:49Z,SAT-EO-01,7831,26.9,96.07,-73.72,59.8895,15.708,,
2026-08-20T13:02:55Z,SAT-EO-01,7832,26.31,95.62,-73.31,59.9119,15.7327,,
2026-08-20T13:03:01Z,SAT-EO-01,7833,27.51,95.99,-72.94,59.9323,15.7579,,
2026-08-20T13:03:07Z,SAT-EO-01,7834,26.3,96.0,-72.39,59.9496,15.7826,,
2026-08-20T13:03:13Z,SAT-EO-01,7835,26.86,95.94,-72.97,59.9643,15.8072,,
2026-08-20T13:03:19Z,SAT-EO-01,7836,26.83,95.84,-72.17,59.9766,15.832,,
2026-08-20T13:03:25Z,SAT-EO-01,7837,27.5,96.24,-72.03,59.9863,15.8566,,
2026-08-20T13:03:31Z,SAT-EO-01,7838,27.45,96.51,-72.44,59.9935,15.8819,,
2026-08-20T13:03:37Z,SAT-EO-01,7839,27.03,96.13,-72.48,59.998,15.9064,,
2026-08-20T13:03:43Z,SAT-EO-01,7840,27.03,95.88,-74.18,59.9999,15.9319,,
2026-08-20T13:03:49Z,SAT-EO-01,7841,26.66,96.17,-72.78,59.9992,15.957,,
2026-08-20T13:03:55Z,SAT-EO-01,7842,27.09,96.16,-73.49,59.9958,15.9822,,
2026-08-20T13:04:01Z,SAT-EO-01,7843,27.01,95.89,-72.45,59.9896,16.0077,,
2026-08-20T13:04:07Z,SAT-EO-01,7844,27.23,96.53,-72.66,59.9808,16.033,,
2026-08-20T13:04:13Z,SAT-EO-01,7845,27.9,95.96,-73.37,59.9694,16.0583,,
2026-08-20T13:04:19Z,SAT-EO-01,7846,27.3,95.97,-74.11,59.9554,16.0833,,
2026-08-20T13:04:25Z,SAT-EO-01,7847,26.99,95.88,-74.39,59.939,16.1079,,
2026-08-20T13:04:31Z,SAT-EO-01,7848,26.38,96.07,-72.58,59.9201,16.1326,,
2026-08-20T13:04:37Z,SAT-EO-01,7849,27.09,95.98,-73.69,59.8987,16.1572,,
2026-08-20T13:04:43Z,SAT-EO-01,7850,27.11,96.34,-73.09,59.8744,16.1821,,
2026-08-20T13:04:49Z,SAT-EO-01,7851,26.9,95.85,-72.16,59.8468,16.2076,,
2026-08-20T13:04:55Z,SAT-EO-01,7852,27.04,95.74,-72.16,59.8173,16.2325,,
2026-08-20T13:05:01Z,SAT-EO-01,7853,27.47,95.92,-72.27,59.7844,16.2581,,
2026-08-20T13:05:07Z,SAT-EO-01,7854,26.6,95.95,-73.29,59.7496,16.2829,,
2026-08-20T13:05:13Z,SAT-EO-01,7855,26.86,95.87,-74.6,59.712,16.308,,
2026-08-20T13:05:19Z,SAT-EO-01,7856,26.81,95.68,-73.03,59.672,16.3329,,
2026-08-20T13:05:25Z,SAT-EO-01,7857,26.89,96.02,-73.63,59.63,16.3575,,
2026-08-20T13:05:31Z,SAT-EO-01,7858,27.6,95.9,-72.92,59.5836,16.3831,,
2026-08-20T13:05:37Z,SAT-EO-01,7859,26.38,95.74,-72.36,59.5362,16.4078,,
2026-08-20T13:05:43Z,SAT-EO-01,7860,26.88,96.31,-73.27,59.486,16.4326,,
2026-08-20T13:05:49Z,SAT-EO-01,7861,27.04,95.81,-73.78,59.432,16.458,,
2026-08-20T13:05:55Z,SAT-EO-01,7862,26.93,95.89,-73.22,59.3769,16.4827,,
2026-08-20T13:06:01Z,SAT-EO-01,7863,27.39,95.46,-72.32,59.3193,16.5074,,
2026-08-20T13:06:07Z,SAT-EO-01,7864,27.47,95.92,-74.19,59.2579,16.5326,,
2026-08-20T13:06:13Z,SAT-EO-01,7865,26.8,95.73,-72.86,59.1948,16.5575,,
2026-08-20T13:06:19Z,SAT-EO-01,7866,26.96,95.68,-72.98,59.129,16.5824,,
2026-08-20T13:06:25Z,SAT-EO-01,7867,27.19,96.11,-72.9,59.0587,16.6079,,
2026-08-20T13:06:31Z,SAT-EO-01,7868,27.1,96.05,-73.58,58.9866,16.6332,,
2026-08-20T13:06:37Z,SAT-EO-01,7869,26.85,95.62,-72.8,58.9145,16.6576,,
2026-08-20T13:06:43Z,SAT-EO-01,7870,26.81,95.66,-72.57,58.838,16.6826,,
2026-08-20T13:06:49Z,SAT-EO-01,7871,27.46,96.14,-72.72,58.7602,16.7072,,
2026-08-20T13:06:55Z,SAT-EO-01,7872,26.75,95.81,-73.3,58.6775,16.7326,,
2026-08-20T13:07:01Z,SAT-EO-01,7873,27.13,95.76,-72.42,58.5941,16.7574,,
2026-08-20T13:07:07Z,SAT-EO-01,7874,26.18,95.69,-72.57,58.5095,16.7818,,
2026-08-20T13:07:13Z,SAT-EO-01,7875,26.26,95.91,-71.61,58.4222,16.8063,,
2026-08-20T13:07:19Z,SAT-EO-01,7876,27.46,95.95,-73.99,58.329,16.8317,,
2026-08-20T13:07:25Z,SAT-EO-01,7877,27.32,95.78,-72.34,58.2334,16.857,,
2026-08-20T13:07:31Z,SAT-EO-01,7878,26.64,95.5,-73.78,58.1343,16.8826,,
2026-08-20T13:07:37Z,SAT-EO-01,7879,27.12,96.28,-74.25,58.037,16.9071,,
2026-08-20T13:07:43Z,SAT-EO-01,7880,27.54,96.18,-73.46,57.9331,16.9325,,
2026-08-20T13:07:49Z,SAT-EO-01,7881,26.58,95.69,-72.62,57.828,16.9577,,
2026-08-20T13:07:55Z,SAT-EO-01,7882,26.7,95.65,-71.57,57.721,16.9827,,
2026-08-20T13:08:01Z,SAT-EO-01,7883,26.27,95.66,-71.99,57.6126,17.0074,,
2026-08-20T13:08:07Z,SAT-EO-01,7884,26.58,95.56,-72.38,57.502,17.032,,
2026-08-20T13:08:13Z,SAT-EO-01,7885,27.09,96.26,-72.39,57.39,17.0565,,
2026-08-20T13:08:19Z,SAT-EO-01,7886,27.05,95.54,-72.78,57.2733,17.0814,,
2026-08-20T13:08:25Z,SAT-EO-01,7887,26.6,95.64,-72.85,57.1544,17.1063,,
2026-08-20T13:08:31Z,SAT-EO-01,7888,27.69,95.09,-71.66,57.0314,17.1315,,
2026-08-20T13:08:37Z,SAT-EO-01,7889,26.78,95.53,-72.53,56.9053,17.1568,,
2026-08-20T13:08:43Z,SAT-EO-01,7890,26.42,95.57,-71.62,56.7764,17.1822,,
2026-08-20T13:08:49Z,SAT-EO-01,7891,26.87,95.67,-72.4,56.6501,17.2066,,
2026-08-20T13:08:55Z,SAT-EO-01,7892,27.04,96.1,-73.71,56.5161,17.2319,,
2026-08-20T13:09:01Z,SAT-EO-01,7893,26.9,95.41,-72.58,56.3829,17.2567,,
2026-08-20T13:09:07Z,SAT-EO-01,7894,26.88,95.19,-71.86,56.2471,17.2815,,
2026-08-20T13:09:13Z,SAT-EO-01,7895,27.1,95.09,-70.29,56.1053,17.3069,,
2026-08-20T13:09:19Z,SAT-EO-01,7896,26.39,95.52,-72.93,55.9667,17.3314,,
2026-08-20T13:09:25Z,SAT-EO-01,7897,26.4,95.58,-71.37,55.8202,17.3567,,
2026-08-20T13:09:31Z,SAT-EO-01,7898,26.13,95.5,-71.6,55.6735,17.3817,,
2026-08-20T13:09:37Z,SAT-EO-01,7899,26.46,95.2,-71.6,55.5209,17.4073,,
2026-08-20T13:09:43Z,SAT-EO-01,7900,26.89,95.57,-71.5,55.3675,17.4326,,
2026-08-20T13:09:49Z,SAT-EO-01,7901,25.98,94.86,-70.71,55.2123,17.4578,,
2026-08-20T13:09:55Z,SAT-EO-01,7902,26.16,95.39,-72.81,55.0565,17.4826,,
2026-08-20T13:10:01Z,SAT-EO-01,7903,26.29,95.35,-71.8,54.8994,17.5073,,
2026-08-20T13:10:07Z,SAT-EO-01,7904,26.48,95.46,-72.57,54.736,17.5327,,
2026-08-20T13:10:13Z,SAT-EO-01,7905,26.52,95.82,-71.26,54.5714,17.5578,,
2026-08-20T13:10:19Z,SAT-EO-01,7906,26.15,95.24,-73.04,54.4063,17.5826,,
2026-08-20T13:10:25Z,SAT-EO-01,7907,25.91,95.27,-73.49,54.2356,17.608,,
2026-08-20T13:10:31Z,SAT-EO-01,7908,26.19,95.35,-72.16,54.0637,17.6331,,
2026-08-20T13:10:38Z,SAT-EO-01,7909,26.13,95.19,-71.78,53.888,17.6585,,
2026-08-20T13:10:43Z,SAT-EO-01,7910,26.44,94.7,-72.39,53.7143,17.6832,,
2026-08-20T13:10:49Z,SAT-EO-01,7911,25.43,95.41,-72.88,53.5393,17.7078,,
2026-08-20T13:10:55Z,SAT-EO-01,7912,26.74,95.37,-71.02,53.3615,17.7324,,
2026-08-20T13:11:01Z,SAT-EO-01,7913,26.38,95.1,-70.84,53.1764,17.7578,,
2026-08-20T13:11:07Z,SAT-EO-01,7914,26.56,95.15,-72.18,52.9878,17.7832,,
2026-08-20T13:11:13Z,SAT-EO-01,7915,26.49,94.77,-71.67,52.8002,17.8083,,
2026-08-20T13:11:19Z,SAT-EO-01,7916,26.7,94.91,-70.19,52.6114,17.8332,,
2026-08-20T13:11:25Z,SAT-EO-01,7917,26.09,95.36,-71.64,52.4239,17.8576,,
2026-08-20T13:11:31Z,SAT-EO-01,7918,26.46,95.08,-71.04,52.2302,17.8825,,
2026-08-20T13:11:37Z,SAT-EO-01,7919,26.1,95.1,-70.72,52.0379,17.907,,
2026-08-20T13:11:43Z,SAT-EO-01,7920,25.98,95.07,-72.7,51.8392,17.932,,
2026-08-20T13:11:49Z,SAT-EO-01,7921,26.49,94.49,-70.89,51.6426,17.9565,,
2026-08-20T13:11:55Z,SAT-EO-01,7922,25.95,95.46,-71.51,51.444,17.9809,,
2026-08-20T13:12:01Z,SAT-EO-01,7923,26.45,95.2,-71.26,51.2394,18.0058,,
2026-08-20T13:12:07Z,SAT-EO-01,7924,26.54,94.98,-70.61,51.0292,18.0311,,
2026-08-20T13:12:13Z,SAT-EO-01,7925,27.11,95.17,-72.22,50.8156,18.0566,,
2026-08-20T13:12:19Z,SAT-EO-01,7926,26.23,95.09,-70.23,50.6029,18.0817,,
2026-08-20T13:12:25Z,SAT-EO-01,7927,26.11,94.73,-71.71,50.3902,18.1065,,
2026-08-20T13:12:31Z,SAT-EO-01,7928,26.55,94.54,-71.99,50.1781,18.131,,
2026-08-20T13:12:37Z,SAT-EO-01,7929,25.95,94.52,-71.38,49.96,18.1559,,
2026-08-20T13:12:43Z,SAT-EO-01,7930,26.46,94.43,-70.2,49.736,18.1813,,
2026-08-20T13:12:49Z,SAT-EO-01,7931,26.22,94.77,-72.81,49.5094,18.2067,,
2026-08-20T13:12:55Z,SAT-EO-01,7932,25.77,94.85,-71.42,49.2881,18.2312,,
2026-08-20T13:13:01Z,SAT-EO-01,7933,25.56,94.85,-70.87,49.057,18.2566,,
2026-08-20T13:13:07Z,SAT-EO-01,7934,26.38,94.69,-71.04,48.824,18.282,,
2026-08-20T13:13:13Z,SAT-EO-01,7935,26.58,94.45,-71.69,48.588,18.3075,,
2026-08-20T13:13:19Z,SAT-EO-01,7936,26.28,94.72,-71.35,48.3508,18.3328,,
2026-08-20T13:13:26Z,SAT-EO-01,7937,26.81,94.71,-70.69,48.109,18.3584,,
2026-08-20T13:13:31Z,SAT-EO-01,7938,25.79,94.58,-70.1,47.8767,18.3828,,
2026-08-20T13:13:37Z,SAT-EO-01,7939,26.45,94.48,-70.46,47.6394,18.4075,,
2026-08-20T13:13:43Z,SAT-EO-01,7940,26.55,94.36,-70.19,47.3961,18.4326,,
2026-08-20T13:13:49Z,SAT-EO-01,7941,25.82,94.43,-71.39,47.1513,18.4576,,
2026-08-20T13:13:55Z,SAT-EO-01,7942,26.1,94.69,-70.52,46.904,18.4827,,
2026-08-20T13:14:01Z,SAT-EO-01,7943,25.74,94.81,-71.88,46.654,18.5079,,
2026-08-20T13:14:07Z,SAT-EO-01,7944,26.3,94.54,-70.37,46.4077,18.5325,,
2026-08-20T13:14:13Z,SAT-EO-01,7945,25.89,94.1,-71.42,46.1592,18.5571,,
2026-08-20T13:14:19Z,SAT-EO-01,7946,25.39,94.4,-70.46,45.9014,18.5824,,
2026-08-20T13:14:25Z,SAT-EO-01,7947,25.17,94.79,-70.48,45.6489,18.607,,
2026-08-20T13:14:31Z,SAT-EO-01,7948,26.01,94.54,-70.74,45.3887,18.6322,,
2026-08-20T13:14:37Z,SAT-EO-01,7949,26.31,94.6,-70.91,45.1274,18.6572,,
2026-08-20T13:14:43Z,SAT-EO-01,7950,25.79,94.43,-70.73,44.8608,18.6826,,
2026-08-20T13:14:49Z,SAT-EO-01,7951,26.23,93.77,-69.23,44.5949,18.7077,,
2026-08-20T13:14:55Z,SAT-EO-01,7952,26.16,94.44,-70.48,44.3241,18.7332,,
2026-08-20T13:15:01Z,SAT-EO-01,7953,25.83,94.03,-70.08,44.0595,18.7578,,
2026-08-20T13:15:07Z,SAT-EO-01,7954,26.73,94.07,-70.39,43.7912,18.7826,,
2026-08-20T13:15:13Z,SAT-EO-01,7955,26.05,94.26,-70.16,43.5232,18.8072,,
2026-08-20T13:15:19Z,SAT-EO-01,7956,26.1,94.1,-69.52,43.2503,18.8321,,
2026-08-20T13:15:25Z,SAT-EO-01,7957,25.78,94.02,-70.45,42.9772,18.8569,,
2026-08-20T13:15:31Z,SAT-EO-01,7958,25.96,94.0,-70.25,42.693,18.8824,,
2026-08-20T13:15:37Z,SAT-EO-01,7959,25.89,94.01,-72.12,42.416,18.9072,,
2026-08-20T13:15:43Z,SAT-EO-01,7960,25.65,94.21,-70.54,42.1284,18.9327,,
2026-08-20T13:15:49Z,SAT-EO-01,7961,25.79,94.14,-70.74,41.841,18.9581,,
2026-08-20T13:15:56Z,SAT-EO-01,7962,25.46,93.44,-69.58,41.5502,18.9835,,
2026-08-20T13:16:02Z,SAT-EO-01,7963,26.05,93.58,-68.13,41.2582,19.0089,,
2026-08-20T13:16:08Z,SAT-EO-01,7964,26.28,94.08,-69.88,40.964,19.0344,,
2026-08-20T13:16:14Z,SAT-EO-01,7965,25.49,93.42,-72.58,40.6751,19.0592,,
2026-08-20T13:16:20Z,SAT-EO-01,7966,25.43,93.95,-69.59,40.378,19.0846,,
2026-08-20T13:16:26Z,SAT-EO-01,7967,25.35,93.59,-68.83,40.0834,19.1096,,
2026-08-20T13:16:32Z,SAT-EO-01,7968,24.62,93.03,-69.35,39.7943,19.134,,
2026-08-20T13:16:38Z,SAT-EO-01,7969,25.64,93.84,-70.79,39.4924,19.1594,,
2026-08-20T13:16:44Z,SAT-EO-01,7970,25.39,93.26,-70.65,39.1876,19.1848,,
2026-08-20T13:16:50Z,SAT-EO-01,7971,25.05,93.8,-69.57,38.8799,19.2103,,
2026-08-20T13:16:56Z,SAT-EO-01,7972,24.83,93.52,-69.02,38.5833,19.2348,,
2026-08-20T13:17:02Z,SAT-EO-01,7973,24.92,93.93,-70.19,38.2825,19.2595,,
2026-08-20T13:17:08Z,SAT-EO-01,7974,25.35,93.51,-67.35,37.9826,19.2839,,
2026-08-20T13:17:14Z,SAT-EO-01,7975,25.06,93.42,-69.46,37.6768,19.3088,,
2026-08-20T13:17:19Z,SAT-EO-01,7976,25.4,93.28,-70.32,37.3738,19.3332,,
2026-08-20T13:17:26Z,SAT-EO-01,7977,25.12,92.91,-69.45,37.0588,19.3585,,
2026-08-20T13:17:32Z,SAT-EO-01,7978,25.4,93.2,-69.54,36.7413,19.3839,,
2026-08-20T13:17:38Z,SAT-EO-01,7979,25.34,93.2,-69.11,36.4274,19.4088,,
2026-08-20T13:17:44Z,SAT-EO-01,7980,25.01,93.24,-69.35,36.1097,19.434,,
2026-08-20T13:17:50Z,SAT-EO-01,7981,25.46,93.31,-69.28,35.7924,19.4589,,
2026-08-20T13:17:56Z,SAT-EO-01,7982,24.45,93.12,-68.69,35.477,19.4836,,
2026-08-20T13:18:01Z,SAT-EO-01,7983,25.37,93.17,-68.13,35.164,19.508,,
2026-08-20T13:18:07Z,SAT-EO-01,7984,25.0,93.21,-68.61,34.8493,19.5324,,
2026-08-20T13:18:13Z,SAT-EO-01,7985,25.37,92.7,-69.08,34.5245,19.5575,,
2026-08-20T13:18:19Z,SAT-EO-01,7986,25.06,93.37,-67.98,34.1996,19.5825,,
2026-08-20T13:18:25Z,SAT-EO-01,7987,25.21,92.93,-69.09,33.8784,19.6071,,
2026-08-20T13:18:31Z,SAT-EO-01,7988,25.35,92.99,-68.99,33.5526,19.6319,,
2026-08-20T13:18:37Z,SAT-EO-01,7989,24.81,93.15,-68.61,33.2153,19.6574,,
2026-08-20T13:18:43Z,SAT-EO-01,7990,24.59,93.27,-69.35,32.8817,19.6826,,
2026-08-20T13:18:49Z,SAT-EO-01,7991,24.95,93.17,-69.65,32.5449,19.7079,,
2026-08-20T13:18:55Z,SAT-EO-01,7992,25.18,92.76,-68.67,32.2147,19.7326,,
2026-08-20T13:19:01Z,SAT-EO-01,7993,24.74,92.59,-70.28,31.872,19.7582,,
2026-08-20T13:19:08Z,SAT-EO-01,7994,25.13,93.0,-68.92,31.5327,19.7834,,
2026-08-20T13:19:13Z,SAT-EO-01,7995,24.21,92.82,-67.83,31.1955,19.8083,,
2026-08-20T13:19:19Z,SAT-EO-01,7996,25.27,92.79,-69.77,30.8576,19.8331,,
2026-08-20T13:19:26Z,SAT-EO-01,7997,24.89,92.47,-67.31,30.509,19.8587,,
2026-08-20T13:19:32Z,SAT-EO-01,7998,25.67,92.81,-68.22,30.1587,19.8843,,
2026-08-20T13:19:38Z,SAT-EO-01,7999,25.03,92.21,-68.97,29.8148,19.9093,,
2026-08-20T13:19:44Z,SAT-EO-01,8000,24.36,92.11,-68.2,29.4695,19.9343,,
2026-08-20T13:19:50Z,SAT-EO-01,8001,24.97,92.62,-67.78,29.1278,19.959,,
2026-08-20T13:19:56Z,SAT-EO-01,8002,24.51,92.59,-69.21,28.7774,19.9842,,
2026-08-20T13:20:02Z,SAT-EO-01,8003,24.83,92.51,-67.15,28.4211,20.0097,,
2026-08-20T13:20:08Z,SAT-EO-01,8004,24.33,92.47,-67.4,28.0657,20.0351,,
2026-08-20T13:20:14Z,SAT-EO-01,8005,24.48,92.76,-68.2,27.7223,20.0595,,
2026-08-20T13:20:20Z,SAT-EO-01,8006,24.71,92.42,-69.27,27.3678,20.0847,,
2026-08-20T13:20:26Z,SAT-EO-01,8007,24.8,92.08,-68.94,27.0174,20.1094,,
2026-08-20T13:20:32Z,SAT-EO-01,8008,24.56,92.14,-68.81,26.6658,20.1342,,
2026-08-20T13:20:38Z,SAT-EO-01,8009,24.56,92.34,-68.27,26.3156,20.1588,,
2026-08-20T13:20:44Z,SAT-EO-01,8010,24.33,92.07,-69.8,25.9563,20.1839,,
2026-08-20T13:20:50Z,SAT-EO-01,8011,23.95,91.68,-68.53,25.5906,20.2094,,
2026-08-20T13:20:56Z,SAT-EO-01,8012,24.73,91.67,-67.93,25.2387,20.2339,,
2026-08-20T13:21:02Z,SAT-EO-01,8013,24.18,92.15,-67.42,24.875,20.2591,,
2026-08-20T13:21:08Z,SAT-EO-01,8014,24.72,91.59,-68.03,24.5059,20.2847,,
2026-08-20T13:21:14Z,SAT-EO-01,8015,24.11,91.75,-68.23,24.1511,20.3091,,
2026-08-20T13:21:20Z,SAT-EO-01,8016,24.29,91.66,-68.84,23.7883,20.334,,
2026-08-20T13:21:26Z,SAT-EO-01,8017,23.79,91.42,-65.78,23.4203,20.3593,,
2026-08-20T13:21:32Z,SAT-EO-01,8018,24.39,91.37,-66.76,23.0522,20.3844,,
2026-08-20T13:21:38Z,SAT-EO-01,8019,23.95,91.55,-67.58,22.6935,20.4088,,
2026-08-20T13:21:44Z,SAT-EO-01,8020,23.83,91.19,-66.28,22.3253,20.4339,,
2026-08-20T13:21:50Z,SAT-EO-01,8021,23.91,91.73,-67.41,21.9571,20.4588,,
2026-08-20T13:21:56Z,SAT-EO-01,8022,24.08,91.29,-68.26,21.593,20.4834,,
